HBD_cid,HBD_smiles,Vendor Status
68365660,COCC1C(C(C(C(O1)O)OC)OC)O,False
68365658,COCC1C(C(C(C(O1)O)OC)OC)O,False
68361014,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,False
68361012,CC(CCC(O)OC1CC(C(O1)CO)O)O,False
68361011,CC1C(C(C(C(O1)O)O)O)O,False
68342374,CCOC1C(C(C(C(O1)CO)O)O)O,False
68340059,CC1C(CC(C(O1)OC(C)C)O)O,False
68340058,CC1C(CC(C(O1)OC(C)C)O)O,False
68338374,CC(C(C(CO)OC(CO)OC)OC1C(C(C(C(O1)CO)OC)O)O)O,False
68336714,COC1C(C(C(C(O1)O)O)CO)O,False
68334493,C1C(OC(C(C1O)O)O)CO,False
68331685,CCCCOCC1C(C(CC(O1)O)OCCCC)OCCCC,False
68331489,CCCCOCC1C(C(CC(O1)O)O)OCCCC,False
68331347,CCCCOC1CC(OC(C1OCCCC)CO)O,False
68331065,COC1C(C(C(C(O1)CO)O)O)O,False
68329309,CC1C(C(C(C(O1)O)O)O)O,False
68326572,COCC1CC(C(C(O1)OC)O)O,False
68324677,C(C1C(C(C(C(O1)O)O)O)O)O,False
68324547,CC(C)OC1C(C(C(C(O1)CO)O)O)O,False
68324546,CC(C)OC1C(C(C(C(O1)CO)O)O)O,False
68323444,CC1C(C(C(C(O1)OC)O)O)O,False
68319773,CCCCOCC1C(C(C(C(O1)O)OC)OC)O,False
68317864,CC(C)OC1C(C(C(C(O1)CO)O)O)O,False
68317863,CC(C)OC1C(C(C(C(O1)CO)O)O)O,False
68316836,C1CC(OC(C1)O)CO,False
68311485,COC1C(C(C(C(O1)CI)O)O)O,False
68301566,CC1C(C(C(OC1O)CO)O)O,False
68300531,CCC1C(C(C(C(O1)O)O)O)O,False
68279360,CC1(C(C(C(CO1)O)O)O)O,False
68267581,CC1C(C(C(C(O1)O)O)O)O,False
68259653,CC1C(OC(C(C1O)O)O)CO,False
68256528,C(C1C(C(C(C(O1)OCC(CO)O)O)O)O)O,True
68255996,CC1C(OC(C(C1O)O)O)CO,False
68254611,CCCCOC1C(OC(C1OC)OC)CO,False
68252304,CCCCOCC1C(C(C(C(O1)O)OCCCC)OCCCC)OCCCC,False
68250129,CCCCOC1C(OC(C(C1OCCCC)O)OC)C,False
68249068,C1C(C2COC(C1O)O2)O,False
68246993,CCCCOC1C(OC(C(C1OCCCC)OCCCC)O)COC,False
68243143,COC1C(CC(O1)CO)O,False
68224686,CC1(C(C(C(O1)OC)O)O)O,False
68223201,COC1C(C(C(O1)CO)O)O,False
68216838,COC1C(C(C(CO1)O)O)O,True
68214897,C1C(COC(C1O)OC2CC(C(OC2)O)O)O,False
68214806,CCOC1C(COC(C1O)O)O,False
68210191,C1C(C(OC(C1O)O)CO)O,False
68206342,COCC1CC(C(O1)OC)O,False
68200439,COC1CC(C(O1)CO)O,False
68200430,C(C1C(C(C(O1)O)O)O)O,True
68199372,CC1(C(OC(C(O1)O)(C)O)O)O,True
68198230,CC1C(OC(C(C1O)O)O)CO,False
68198225,COC1C(C(OC(C1OC)OC)OC)O,False
68197315,C(C1(C(C(C(O1)O)O)O)O)O,True
68197081,C(C1C(C(C(C(O1)O)F)O)O)O,False
68196650,C(C1C(C(C(C(O1)O)F)O)O)O,True
68188364,CC(=O)OC1C(C(C(C(O1)O)O)O)O,False
68186041,COC1C(OC(C(C1O)O)OC)CO,False
68178188,COC1C(OC(C(C1O)O)OC)CO,False
68169627,COC1C(C(C(C(O1)CO)O)O)O,False
68167579,C(C1C(C(C(C(O1)O)O)O)O)O,False
68167578,CC1C(C(C(C(O1)O)O)O)O,False
68164849,C1(C(C(OC(C1O)O)O)O)O,False
68164441,C(C1C(C(C(C(O1)(O)F)O)O)O)O,False
68162955,C1C(C(C(OC1ON)CO)O)O,False
68137880,CCCCCOC1C(OC(C(C1OCCCCC)OCCCCC)O)CO,False
68137878,CCCCCOC1C(OC(C(C1OCCCCC)OCCCCC)O)CO,False
68132816,COC1C(C(COC1O)O)ON,False
68113782,C(C1C(C(C(C(O1)O)ON)O)O)O,False
68110248,CC(=O)OC1C(CC(OC1CO)O)O,False
68110247,CC(=O)OC1C(CC(OC1CO)O)O,False
68110127,CC(=O)OCC1C(C(CC(O1)O)O)O,False
68103132,COC1C(C(C(C(O1)CO)O)O)O,False
68102418,COCC1C(C(C(O1)OC)O)O,False
68097857,CCCCOCC1C(C(C(C(O1)O)OCCCC)OCCCC)OCCCC,False
68093927,C(C1C(C(C(C(O1)O)I)O)O)O,False
68080851,CC1C(C(C(OC1O)CO)O)O,False
68080222,C1COC(C2C1OC(=O)O2)O,False
68079992,CCC1CC(C(C(O1)O)O)O,False
68077491,C(C1C(C(C(C(O1)O)I)O)O)O,False
68065127,CCCCOC1C(OC(C(C1OCCCC)O)O)C,False
68062167,CC1C(C(C(OC1O)CO)O)O,False
68061743,COC1(CCOCC1O)O,False
68051594,CCOC1CC(C(O1)CO)O,False
68049371,C1C(C2C(O1)COCO2)O,False
68045634,C1C(C(OC1O)CO)O,True
68045032,CCCCOCC1CC(C(O1)O)O,False
68041729,CC1C(C(C(C(O1)O)O)O)O,False
68030084,COCC1C(C(C(C(O1)OC)O)O)O,False
68028651,CCOCCOCCOC1C(CC(C(O1)CO)O)O,False
68027647,CC1(C(C(C(C(O1)O)O)O)O)CO,False
68024276,COCC1C(C(C(C(O1)OC)O)O)O,False
68024271,COCC1C(C(C(C(O1)OC)O)O)O,False
68019388,C1C(C(COC1O)O)O,False
68019292,C1C(C(C(C(O1)O)O)O)O,False
68017907,COC1COC(C(C1OC)O)O,True
68014064,C1C(OC(C(C1O)O)O)CO,False
68011919,CC(C1C(C(C(O1)O)O)O)O,False
68011521,CC1COC(C(C1O)O)O,False
68011520,C1C(C(COC1O)O)O,False
68011517,C1C(C(COC1O)O)O,True
68011477,CC1C(OC(C(C1O)O)O)CO,False
68011046,COC1C(C(C(C(O1)CO)O)O)O,False
68006605,COC1C(OC(C(C1O)O)OC)CO,False
67996277,C(CO)C1C(C(C(C(O1)O)O)O)O,False
67952436,COC1C(OC(C(C1O)O)OC)CO,False
67952231,CC1CC(OCC1O)O,False
67949248,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949246,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949245,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949244,C(C(C1C(C(C(O1)O)O)O)O)O,True
67949243,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949242,C(C(C1C(C(C(O1)O)O)O)O)O,True
67949241,C(C(C1C(C(C(O1)O)O)O)O)O,True
67949240,C(C(C1C(C(C(O1)O)O)O)O)O,True
67949239,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949238,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949237,C(C(C1C(C(C(O1)O)O)O)O)O,False
67949236,C(C(C1C(C(C(O1)O)O)O)O)O,True
67949235,C(C(C1C(C(C(O1)O)O)O)O)O,True
67944290,C(C1C(C(C(C(O1)O)O)O)O)O,False
67944282,C1CC(C(OC1CO)O)O,False
67944263,C1CC(C(OC1CO)O)O,False
67944142,COC1C(C(C(C(O1)(CO)O)O)O)O,False
67941268,CCC(CO)C(CO)OC1CCCCO1,False
67941264,CCC(CO)C(CO)OC1CCCCO1,False
67941222,CC(CO)C(CO)OC1CCCCO1,False
67938791,C(C1C(C(C(C(O1)O)O)O)O)O,True
67929986,CC1C(C(C(C(O1)O)OC(=O)C)O)O,False
67929975,CC1C(C(CC(O1)OF)O)O,False
67919283,COC1C(C(C(C(O1)(CO)O)O)O)O,False
67919111,COC1C(C(C(C(O1)(CO)O)O)O)O,False
67919082,COC1C(C(C(OC1O)(CO)O)O)O,False
67919059,C(C1(C(C(C(C(O1)O)O)O)O)CO)O,False
67919055,COC1C(C(C(C(O1)(CO)O)O)O)O,False
67918867,COC1C(C(C(OC1OC)(CO)O)O)O,False
67913250,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67913249,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67910495,CSOC1C(C(C(OC1O)CO)O)O,False
67904992,COC(C1CC(CO1)O)OC,False
67904981,COC1CCCC(O1)CO,False
67899492,CCCCOC1C(C(C(OC1O)CO)O)O,False
67888888,CC1OCC2C(O1)C(CO2)O,True
67877537,C(C1C(C(C(O1)OC(=O)O)O)O)O,False
67872394,C1C(C(C(OC1O)CO)O)O,True
67861357,C(CBr)OC1C(C(C(OC1O)CO)O)O,False
67861104,COC1C(C(OC1O)C(CO)O)O,False
67839156,COCC1(C(C(C(CO1)O)O)O)O,True
67830335,COC1C(C(OC1O)CO)O,False
67829356,C(C1C(C(C(C(O1)O)OCO)O)O)O,False
67826188,C1C2C(C(C(C(O1)O2)O)O)OCO,False
67824107,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67823989,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67823968,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67823823,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67823819,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67823774,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67823530,C1CC(OC(C1O)CO)ON,False
67821480,CC1C(C(C(C(O1)O)F)OC)O,False
67821307,CC1C(C(C(C(O1)O)F)OC)O,False
67819105,CCCCCOCC1C(C(C(C(O1)OCC)O)O)O,False
67818437,CCCCCOCC1C(C(C(C(O1)O)OCCCCC)OCCCCC)OCCCCC,False
67817666,CCCCCOCC1C(C(C(C(O1)OCC)O)O)O,False
67815675,CCCCOCC1C(C(C(C(O1)O)OCCCC)OCCCC)OCCCC,False
67810210,CCOC1C(C(C(OC1O)CO)O)O,False
67796818,CC1(C(C(C(CO1)O)O)O)ON,False
67794559,C1C(C(C(C(O1)OP(=O)(O)O)O)O)O,False
67787489,CCOC1C(C(C(C(O1)(CO)O)O)O)OC,False
67787381,COC1C(C(C(C(O1)(CO)O)O)O)O,False
67787236,COC1C(C(C(OC1OC)(CO)O)O)O,False
67787076,COC1C(C(C(OC1OCC(C(C(C(CO)(O)O)O)O)O)CO)O)O,False
67787064,COC1C(C(C(C(O1)(CO)O)O)O)O,False
67786945,COC1C(C(C(OC1OC)(CO)O)O)O,False
67771232,COC1C(C(C(C(O1)CO)O)O)ON,False
67762140,CC(=O)OC1C(C(C(CO1)OC)O)O,False
67749700,CCCCCOCC(COC1C(C(C(OC1O)CO)O)O)O,False
67749698,CCCCCCOCC(COC1C(C(C(OC1O)CO)O)O)O,False
67744388,CCOC1C(C(C(OC1O)CO)O)O,False
67741438,CCC(COC1CCCCO1)O,False
67737753,COC1C(OC(C1O)O)CO,True
67723200,C1(C(C(OC(C1O)O)C(O)F)O)O,False
67723193,C(C1C(C(C(C(O1)O)O)O)O)OF,False
67720038,COC1C(C(C(OC1O)CO)O)O,False
67701993,C1C(C(OC(C1O)O)CO)O,True
67701638,C1C(C(C(C(O1)(C(O)F)O)O)O)O,False
67701576,C1C(C(OC(C1O)O)CO)O,True
67701212,COC1C(CC(C(O1)CO)O)O,True
67701208,COC1C(CC(C(O1)CO)O)O,False
67699946,C1C(C(C(C(O1)(CF)O)O)O)O,False
67687200,C(C1C(C(C(C(O1)OCC(C(C(CO)O)O)O)O)O)O)O,False
67681117,COCC1C(C(C(C(O1)O)O)O)OC,False
67675310,COC1C(C(C(CO1)O)F)O,True
67657074,COC1C(C(CCO1)O)O,False
67653904,COC1CC(C(C(O1)CO)O)O,True
67653285,C1CC(C(OC1CO)O)O,True
67652319,C1CC(OC(C1O)CO)O,True
67649003,C1COC(C1O)C(O)O,False
67641738,C(C1C(C(C(C(O1)O)O)O)O)O,True
67641695,COC1C(C(C(OC1OC)(CO)O)O)O,False
67641598,COC1C(C(OC1O)CO)O,False
67640490,COC1C(C(C(OC1O)(CO)O)O)O,False
67638435,C(C1C(C(C(C(O1)O)O)O)I)O,False
67636345,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,False
67636320,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,False
67634634,C(C1C(C(C(C(O1)O)ON)O)O)O,False
67631505,CCOC1C(C(C(O1)CO)O)O,True
67631146,COC1CC(CC(O1)CO)O,False
67630943,CCCC1C(C(C(C(O1)O)O)O)O,False
67615455,C(C1C(C(C(C(O1)O)O)O)O)O,False
67615000,C(C1C(C(C(C(O1)O)O)O)O)O,False
67609637,COC1CC(OCC1O)O,False
67594286,C(C(C1C(C(C(C(O1)O)O)O)O)O)O,False
67578402,C(C1C(C(C(C(O1)OBr)O)O)O)O,False
67574712,CCCCOC1C(C(C(OC1O)CO)O)O,False
67573475,CCOC1C(C(C(OC1O)CO)O)O,False
67572169,COC1C(C(C(OC1O)CBr)O)O,False
67568974,C1C(C(C(OC1O)C(F)(F)F)O)O,False
67560313,C(C1C(C(C(C(O1)O)O)O)O)ON,False
67555473,CCCOC1C(C(C(C(O1)CO)O)OC)O,False
67519198,CCCOC1C(C(OC(C1O)OC)C)O,False
67519164,CC1C(C(C(C(O1)ON)O)O)O,False
67518639,C(C1C(C(C(C(O1)O)O)O)O)O,False
67508845,COC1C(C(C(C(O1)COBr)O)O)O,False
67476717,CC(C)(C)OC1C(C(C(CO1)O)O)O,False
67476021,COC1C(C(C(C(O1)CO)O)O)O,False
67476020,C(COC1C(C(C(C(O1)CO)O)O)O)OCCOCl,False
67476019,C(COCCOC1C(C(C(C(O1)CO)O)O)O)O,False
67475993,COC1C(C(C(O1)CO)O)O,False
67471437,CCCCOCC1C(C(C(C(O1)O)OCCCC)OCCCC)OCCCC,False
67426858,C1C(C(C(C(O1)OC2C(C(C(O2)CO)O)O)O)O)O,False
67414353,CCOC1C(C(C(C(O1)CO)O)O)O,False
67413730,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67413707,CCOC1C(C(C(C(O1)CO)O)O)O,False
67413211,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67413139,CCOC1C(C(C(C(O1)CO)O)O)O,False
67413049,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67413033,CCOC1C(C(C(C(O1)CO)O)O)O,False
67413029,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67412812,CCCCOC1C(C(C(C(O1)CO)O)O)O,True
67412599,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412488,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67412341,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412175,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412170,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412168,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412128,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412100,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412096,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67412095,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67411765,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67411764,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67411725,CCOC1C(C(C(C(O1)CO)O)O)O,False
67411650,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67411125,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67411006,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67411005,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410978,CCOC1C(C(C(C(O1)CO)O)O)O,False
67410953,CCOC1C(C(C(C(O1)CO)O)O)O,True
67410946,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410942,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410919,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410760,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410683,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410681,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410630,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67410629,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67410620,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410605,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410603,CCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410585,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67410584,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67410034,CCCOC1C(C(C(C(O1)CO)O)O)O,False
67410024,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67409435,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67378533,CCCCCOC1C(C(OC1O)CO)O,False
67375568,C1CCOC(C1)OCCOC(CO)CO,True
67355914,COCCOC1(C(C(OC1O)CO)O)O,False
67351891,C(CO)COC1C(C(C(C(O1)CO)O)O)O,False
67351818,C(C1C(C(C(C(O1)OCC(CO)O)O)O)O)O,False
67333791,C(C(C(C1C(C(C(O1)O)O)O)O)O)O,False
67276552,CC1C(C(C(C(O1)(O)F)(O)F)O)O,False
67266026,C1C(C(C(OC1O)CO)O)ON,False
67265597,C(C1C(C(C(C(O1)O)(O)Br)O)O)O,False
67265596,C(C1C(C(C(C(O1)O)(O)Br)O)O)O,False
67265595,C(C1C(C(C(C(O1)O)OBr)O)O)O,False
67260308,CCCOC1C(C(C(CO1)O)O)O,False
67260307,CCCOC1C(C(C(CO1)O)O)O,False
67258257,COC1C(CC(O1)CO)O,True
67258067,CCCOC1C(C(COC1O)O)O,False
67257878,CCOC1C(C(C(CO1)O)O)O,False
67257302,CCOC1C(C(COC1O)O)O,False
67243529,C(C1C(C(C(C(O1)O)OCC(CO)O)O)O)O,False
67235049,C1C(C(C(C(O1)CO)O)(O)OC2C(C(C(OC2O)CO)O)O)O,False
67217240,C(C1(C(C(C(O1)O)O)O)CO)O,False
67192818,C1C(OCO1)C(C(CO)O)O,False
67192343,C1C(C(C(C(O1)OC2C(C(C(CO2)O)O)O)O)O)O,False
67192302,C1C2C(C(O1)C(O)O)OCO2,False
67190280,C1C(COCO1)C(C(CO)O)O,False
67182650,CCCCCOC1CC(C(O1)CO)O,False
67159212,C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O,False
67153144,COC1(C(C(OC(C1O)O)CO)O)O,False
67150260,C1COC(CC1O)O,False
67111368,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
67108110,C(C(C(C1C(C(C(C(O1)O)O)O)O)O)O)O,False
67072497,C(C(C(C1C(C(C(C(O1)O)O)O)O)O)O)O,False
67063132,COC(CO)C1C(C(C(O1)O)O)O,False
67015481,COC1CC(OC1CO)O,False
67008651,C(C(C1C(C(C(O1)O)O)F)O)O,True
67007938,C(C(C1C(C(C(O1)O)O)F)O)O,False
66999159,CCCCCOCC1C(C(C(C(O1)O)OCCCCC)OCCCCC)OCCCCC,False
66981061,C1COC(CO1)OCC(CO)O,False
66979040,COC1(CCOCC1O)OC,True
66971613,COC1C(C(OC1O)C(CO)O)O,False
66954081,C1C(CC(OC1CO)O)O,True
66908717,CC1C(C(C(C(O1)O)O)O)O,False
66837179,C1C(COCC1O)O,False
66835988,CCOC1C(C(C(C(O1)C)O)O)O,False
66831165,CCCOC1C(C(C(C(O1)CO)O)O)O,False
66831164,CCCOC1C(C(C(C(O1)CO)(O)O)O)O,False
66783390,CC(C)OC1C(C(C(OC1O)CO)O)O,False
66754869,C1COC(C1O)O,False
66739943,COC1C(OC(CO1)C(CO)O)O,False
66728164,C(C1C(C(C(O1)O)O)O)OC#N,False
66717820,C(C1(C(C(C(C(O1)O)O)O)O)Br)O,False
66717819,C(C1(C(C(C(C(O1)O)O)O)O)Br)O,False
66709734,CC(=O)OC1C(OCC(C1(O)OC)(O)OC)OBr,False
66709605,CC(=O)OC1C(C(C(CO1)O)O)O,False
66705933,CCCCCOC1C(C(C(O1)CO)O)O,False
66705932,CCCCCOC1C(C(C(O1)CO)O)O,False
66686855,COC1C(C(OC1O)CO)O,False
66679079,CCCCCCCOC1C(C(C(OC1O)CO)O)O,False
66678773,CCCCCCOC1C(C(C(OC1O)CO)O)O,False
66659043,CC1(C(OC(C1O)O)CO)O,True
66658903,CC1(C(C(OC1O)CO)O)O,False
66658902,CC1(C(C(OC1O)CO)O)O,False
66649258,C(C1C(C(C(O1)O)O)F)O,False
66641740,CCCCOCC1C(C(C(O1)O)OC)OCCCC,False
66641697,CCCCOCC1C(C(C(O1)OC)O)OCCCC,False
66634210,CCCCCOC1C(C(C(C(O1)CO)O)O)O,False
66622691,C(COC1C(C(C(C(O1)CO)O)O)O)O,False
66622690,C(COC1C(C(C(C(O1)CO)O)O)O)O,False
66612535,CC1(C(C(OC(C1O)O)CO)O)O,True
66611530,C1CCC(CC1)OC2C(C(C(C(O2)CO)O)O)O,False
66602315,CC1C(C(C(OC1O)CO)O)O,False
66601034,C(COCCOC1C(C(C(C(O1)CO)O)O)O)O,False
66600964,COCCOCCOC1C(C(C(C(O1)CO)O)O)O,False
66563684,C(C1(C(C(C(C(O1)O)O)O)O)F)O,False
60210979,C(C1C(C(C(C(O1)O)O)O)O)Br,False
60209905,CCOC1(CCOCC1O)OCC,False
60132543,CC(=O)OC1C(C(C(C(O1)O)O)O)O,False
60128460,CC(C1C(C(C(O1)O)O)O)O,False
60125187,CC1(C(CC(C(O1)OC)O)O)O,False
60122951,CCOC1C(C(C(C(O1)CO)O)O)O,False
60122947,CCOC1C(C(C(C(O1)CO)O)O)O,False
60122944,C(C1C(C(C(C(O1)OCC(CO)O)O)O)O)O,False
60122943,CCC(COC1C(C(C(C(O1)CO)O)O)O)O,False
60116201,CC1(CC(OCC1O)O)OC,False
60098886,CCC1C(C(C(O1)OC)O)O,False
60093952,CC(C(C(C(CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O,False
60088104,CC(C)OCCOCC1C(C(C(C(O1)O)O)O)O,False
60081666,COCC1C(C(C(C(O1)O)OC)OC)O,False
60081641,COCC1C(C(C(C(O1)O)OC)OC)O,False
60080845,CCC1C(C(C(C(O1)O)O)O)O,False
60078972,CC(C(C(C(CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O,False
60078967,CC(C(C(C(CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O,False
60078648,C(C1C(C(C(C(O1)O)O)O)O)O,False
60078505,C1(C(C(OC(C1O)O)C(O)O)O)O,False
60073747,CC1C(C(C(C(O1)O)O)O)O,True
60073744,CCC1C(C(C(C(O1)O)O)O)O,False
60073743,[CH]1C(C(C(C(O1)O)O)O)O,False
60068962,CCC1C(C(C(O1)OC)O)O,False
60063247,C(C1C(C(C(O1)O)(F)F)O)O,False
60052896,C(C1C(C(C(C(O1)O)O)O)O)O,False
60042747,COC1C(OC(C(C1O)O)O)CO,False
60041168,CC(C(C(C(CO)O)OC1C(C(C(C(O1)CO)OC)O)O)O)O,False
60041095,CCC1C(C(C(C(O1)O)O)O)O,False
60040628,COC1CC(C(CO1)O)O,True
60040627,COC1CC(C(O1)CO)O,False
60031635,C1C2C(C(C(C(O1)O2)O)O)O,False
60004656,COC1C(OC(C(C1O)[O])OC)CO,False
60004591,CCCOCC1C(C(C(C(O1)O)OCCC)O)OCCC,False
60003542,C1C(C(C(C(O1)O)O)O)O,False
59997877,CC1C(OC(C(C1O)O)O)CO,False
59994979,CCOC1C(C(C(CO1)C)O)O,False
59992946,CCOC1CC(C(O1)CO)O,True
59992931,C1C(C2COC1O2)O,False
59992927,C1C(C2COC1O2)O,False
59992924,CCOC(CC1C(O1)CO)OCC,False
59973686,C1C(C(C(OC1O)CO)O)O,False
59973679,CC1C(C(CC(O1)O)O)O,False
59973669,C(C1C(C(C(C(O1)O)Br)O)O)O,False
59973655,C(C1C(C(C(C(O1)O)I)O)O)O,False
59973650,CC1C(C(C(C(O1)O)O)O)O,False
59971338,C1C(C(C(OC1O)CO)O)O,False
59967020,CCOC1CC(C(C(O1)CO)O)O,False
59953256,COC1C(C(C(CO1)O)O)O,False
59953253,COC1C(C(C(C(O1)CO)O)O)O,False
59942571,CCCCOC1C(C(C(C(O1)O)O)O)O,False
59939526,C1CC(OC1CO)O,True
59932088,COCC1CC(C(C(O1)OC)O)OC,False
59932066,COC1CC(OC(C1O)OC)CO,False
59928080,C1C(C(C(C(O1)O)O)O)O,True
59928040,CC1(C(C(C(C(O1)CO)O)O)O)O,False
59922272,CC1C(C(C(C(O1)OC)O)O)O,False
59920727,CC1C(C(C(C(O1)OC)O)O)O,False
59911475,COC1C(C(C(O1)CO)O)O,False
59908663,C(C(C1C(C(C(O1)O)O)O)O)O,False
59904157,C1C(C(COC1O)O)O,True
59901859,CCC1C(C(C(C(O1)O)O)O)OC,False
59899528,COC1C(C(C(O1)CO)O)O,False
59897523,C(C1C(C(C(C(O1)O)I)O)O)O,False
59897521,CC1C(C(C(C(O1)O)O)O)O,False
59897512,C(C1C(C(C(C(O1)O)Br)O)O)O,False
59895854,COC1C(C2C(O1)COCO2)O,False
59893385,[CH]OC1CCC(CO1)O,False
59893355,C(C1C(C(C(C(O1)OO)O)O)O)O,False
59892934,CC1C(C(C(OC1O)CO)O)O,False
59891772,[B]C1C(C2C(O1)COCO2)O,False
59891177,COC1C(C(C(O1)CO)O)O,False
59890795,CC1C(OC(C(C1O)O)O)CO,False
59886072,C(C1C(C(C(C(O1)O)O)O)O)O,False
59882636,COC1C(OC(C1OC)O)CO,False
59881429,CC1C(C(C(OC1O)CO)O)O,False
59875235,C1C(C(C(C(O1)OCCCl)O)O)O,True
59867590,CC(CO)OC1CCCCO1,False
59855674,CCOC1C(C(OC1OCC)CO)O,False
59841902,C1C(OC(C(C1O)O)O)CO,False
59821056,C1CCOC(C1)OC(CCO)CCO,True
59819893,CC(C)OC1C(C(C(C(O1)CO)O)O)O,False
59805006,C(C1C(C(C(C(O1)O)F)O)O)O,False
59796159,CC1CC(C(O1)O)O,False
59796130,CC1CC(C(O1)OC)O,True
59760393,CC1C(C(C(OC1O)C)O)O,False
59721138,C#CCOCC1C(C(C(C(O1)O)O)O)O,False
59684215,C(C1C(C(C(O1)O)O)O)O,True
59683922,CC(=O)OC1C(C(C(C(O1)OCO)O)O)O,False
59672535,CC1CC(OC(C1O)CO)O,False
59672534,CC1C(CC(OC1CO)O)O,False
59661875,CC1C(C(C(C(O1)OC(C)C)OC)OC)O,False
59660913,CCCOCCOCCOCC1C(C(C(C(O1)O)O)O)O,False
59658653,C(C1C(C(C(C(O1)O)I)O)O)O,False
59658651,C1C(C(C(OC1O)CO)O)O,True
59658617,C(C1C(C(C(C(O1)OP=O)O)O)O)O,False
59658614,C(C1C(C(C(C(O1)O)Br)O)O)O,False
59646266,C1C2C(C(O1)C(C(O2)O)O)O,False
59646265,C1C2C(C(O1)C(C(O2)O)O)O,False
59629099,CCCCCOC1C(C(C(C(O1)CO)(O)O)O)O,False
59620653,C1C(C(OC1O)CO)O,False
59620582,CCOC1C(C(C(O1)COC)OC)O,False
59584431,CC(C)(C)OC1C(C(C([CH]O1)O)O)O,False
59574114,C(C1C(C(C(C(O1)OC(CC(CO)O)C(CO)O)O)O)O)O,False
59574112,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,False
59574110,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,False
59574095,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,False
59567402,CCC1(C(C(C(CO1)O)O)O)O,False
59540511,CC(C)OC1C(C(C(CO1)O)O)O,False
59515148,CC(C)OC1C(C(C(C(O1)CO)O)O)O,False
59513386,C1COC(C2C1OC(=O)O2)O,True
